src_type	src	dest_type	dest	direction	type
ENTREZID	5296	ENTREZID	3575	undirected	Binding
ENTREZID	5296	ENTREZID	3716	undirected	Binding
ENTREZID	5296	ENTREZID	3561	undirected	Binding
ENTREZID	5296	ENTREZID	3667	undirected	Binding
ENTREZID	5296	ENTREZID	3718	undirected	Binding
ENTREZID	5296	ENTREZID	8660	undirected	Binding
ENTREZID	3574	ENTREZID	5296	undirected	Binding
ENTREZID	3574	ENTREZID	3082	undirected	Binding
ENTREZID	3574	ENTREZID	3575	undirected	Binding
ENTREZID	3574	ENTREZID	3716	undirected	Binding
ENTREZID	3574	ENTREZID	5295	undirected	Binding
ENTREZID	3574	ENTREZID	3561	undirected	Binding
ENTREZID	3574	ENTREZID	3667	undirected	Binding
ENTREZID	3574	ENTREZID	6776	undirected	Binding
ENTREZID	3574	ENTREZID	6777	undirected	Binding
ENTREZID	3574	ENTREZID	3718	undirected	Binding
ENTREZID	3574	ENTREZID	8503	undirected	Binding
ENTREZID	3574	ENTREZID	8660	undirected	Binding
ENTREZID	5896	ENTREZID	5897	undirected	Binding
ENTREZID	3575	ENTREZID	3561	undirected	Binding
ENTREZID	3716	ENTREZID	3575	undirected	Binding
ENTREZID	3716	ENTREZID	3561	undirected	Binding
ENTREZID	3716	ENTREZID	3718	undirected	Binding
ENTREZID	5295	ENTREZID	3575	undirected	Binding
ENTREZID	5295	ENTREZID	3716	undirected	Binding
ENTREZID	5295	ENTREZID	3561	undirected	Binding
ENTREZID	5295	ENTREZID	3667	undirected	Binding
ENTREZID	5295	ENTREZID	3718	undirected	Binding
ENTREZID	5295	ENTREZID	8660	undirected	Binding
ENTREZID	3667	ENTREZID	3575	undirected	Binding
ENTREZID	3667	ENTREZID	3716	undirected	Binding
ENTREZID	3667	ENTREZID	3561	undirected	Binding
ENTREZID	3667	ENTREZID	3718	undirected	Binding
ENTREZID	6774	ENTREZID	3575	undirected	Binding
ENTREZID	6776	ENTREZID	8835	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	6776	ENTREZID	8651	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	6776	ENTREZID	3575	undirected	Binding
ENTREZID	6776	ENTREZID	3716	undirected	Binding
ENTREZID	6776	ENTREZID	3561	undirected	Binding
ENTREZID	6776	ENTREZID	3718	undirected	Binding
ENTREZID	6776	ENTREZID	1154	directed	Control(Out: ACTIVATION of BiochemicalReaction)
