src_type	src	dest_type	dest	direction	type
ENTREZID	25796	ENTREZID	5226	directed	Control(indirect)
ENTREZID	2539	ENTREZID	25796	directed	Control(indirect)
ENTREZID	7086	ENTREZID	5634	directed	Control(indirect)
ENTREZID	7086	ENTREZID	221823	directed	Control(indirect)
ENTREZID	7086	ENTREZID	6888	directed	Control(indirect)
ENTREZID	7086	ENTREZID	22934	directed	Control(indirect)
ENTREZID	7086	ENTREZID	5631	directed	Control(indirect)
ENTREZID	7086	ENTREZID	729020	directed	Control(indirect)
ENTREZID	7086	ENTREZID	6120	directed	Control(indirect)
ENTREZID	6888	ENTREZID	7086	directed	Control(indirect)
ENTREZID	22934	ENTREZID	5634	directed	Control(indirect)
ENTREZID	22934	ENTREZID	221823	directed	Control(indirect)
ENTREZID	22934	ENTREZID	7086	directed	Control(indirect)
ENTREZID	22934	ENTREZID	5631	directed	Control(indirect)
ENTREZID	22934	ENTREZID	729020	directed	Control(indirect)
ENTREZID	22934	ENTREZID	6120	directed	Control(indirect)
ENTREZID	5226	ENTREZID	22934	directed	Control(indirect)
ENTREZID	5226	ENTREZID	729020	directed	Control(indirect)
ENTREZID	5226	ENTREZID	6120	directed	Control(indirect)
ENTREZID	729020	ENTREZID	7086	directed	Control(indirect)
ENTREZID	729020	ENTREZID	22934	directed	Control(indirect)
ENTREZID	6120	ENTREZID	7086	directed	Control(indirect)
ENTREZID	6120	ENTREZID	22934	directed	Control(indirect)
ENTREZID	55276	ENTREZID	5634	directed	Control(indirect)
ENTREZID	55276	ENTREZID	221823	directed	Control(indirect)
ENTREZID	55276	ENTREZID	22934	directed	Control(indirect)
ENTREZID	55276	ENTREZID	5631	directed	Control(indirect)
ENTREZID	55276	ENTREZID	51071	directed	Control(indirect)
ENTREZID	64080	ENTREZID	5634	directed	Control(indirect)
ENTREZID	64080	ENTREZID	221823	directed	Control(indirect)
ENTREZID	64080	ENTREZID	7086	directed	Control(indirect)
ENTREZID	64080	ENTREZID	22934	directed	Control(indirect)
ENTREZID	64080	ENTREZID	5631	directed	Control(indirect)
ENTREZID	23729	ENTREZID	7086	directed	Control(indirect)
ENTREZID	23729	ENTREZID	6888	directed	Control(indirect)
ENTREZID	51071	ENTREZID	7086	directed	Control(indirect)
ENTREZID	51071	ENTREZID	6888	directed	Control(indirect)
