src_type	src	dest_type	dest	direction	type
ENTREZID	11001	ENTREZID	23600	directed	Control(indirect)
ENTREZID	1109	ENTREZID	1593	directed	Control(indirect)
ENTREZID	8644	ENTREZID	1593	directed	Control(indirect)
ENTREZID	6718	ENTREZID	1109	directed	Control(indirect)
ENTREZID	6718	ENTREZID	8644	directed	Control(indirect)
ENTREZID	6718	ENTREZID	1646	directed	Control(indirect)
ENTREZID	6718	ENTREZID	1645	directed	Control(indirect)
ENTREZID	1646	ENTREZID	1593	directed	Control(indirect)
ENTREZID	1593	ENTREZID	11001	directed	Control(indirect)
ENTREZID	1593	ENTREZID	10998	directed	Control(indirect)
ENTREZID	1645	ENTREZID	1593	directed	Control(indirect)
ENTREZID	5740	ENTREZID	6718	directed	Control(indirect)
ENTREZID	80270	ENTREZID	1109	directed	Control(indirect)
ENTREZID	80270	ENTREZID	8644	directed	Control(indirect)
ENTREZID	80270	ENTREZID	6718	directed	Control(indirect)
ENTREZID	80270	ENTREZID	1646	directed	Control(indirect)
ENTREZID	80270	ENTREZID	1645	directed	Control(indirect)
ENTREZID	80270	ENTREZID	5740	directed	Control(indirect)
ENTREZID	80270	ENTREZID	51302	directed	Control(indirect)
ENTREZID	80270	ENTREZID	1582	directed	Control(indirect)
ENTREZID	80270	ENTREZID	10858	directed	Control(indirect)
ENTREZID	51302	ENTREZID	80270	directed	Control(indirect)
ENTREZID	1582	ENTREZID	6718	directed	Control(indirect)
ENTREZID	10998	ENTREZID	23600	directed	Control(indirect)
ENTREZID	10858	ENTREZID	51302	directed	Control(indirect)
