src_type	src	dest_type	dest	direction	type
ENTREZID	5825	ENTREZID	5824	undirected	Binding
ENTREZID	215	ENTREZID	5824	undirected	Binding
ENTREZID	5824	ENTREZID	5193	undirected	Binding
ENTREZID	5824	ENTREZID	10478	undirected	Binding
ENTREZID	5824	ENTREZID	5195	undirected	Binding
ENTREZID	5824	ENTREZID	8799	undirected	Binding
ENTREZID	5824	ENTREZID	5828	undirected	Binding
ENTREZID	5824	ENTREZID	224	undirected	Binding
ENTREZID	5824	ENTREZID	91452	undirected	Binding
ENTREZID	5824	ENTREZID	55670	undirected	Binding
ENTREZID	5824	ENTREZID	84896	undirected	Binding
ENTREZID	5824	ENTREZID	54332	undirected	Binding
ENTREZID	5824	ENTREZID	5194	undirected	Binding
ENTREZID	5824	ENTREZID	5827	undirected	Binding
ENTREZID	5824	ENTREZID	51024	undirected	Binding
ENTREZID	5824	ENTREZID	9409	undirected	Binding
ENTREZID	5824	ENTREZID	11264	undirected	Binding
ENTREZID	8504	ENTREZID	5193	undirected	Binding
ENTREZID	8504	ENTREZID	10478	undirected	Binding
ENTREZID	8504	ENTREZID	5195	undirected	Binding
ENTREZID	8504	ENTREZID	8799	undirected	Binding
ENTREZID	8504	ENTREZID	5825	undirected	Binding
ENTREZID	8504	ENTREZID	5828	undirected	Binding
ENTREZID	8504	ENTREZID	215	undirected	Binding
ENTREZID	8504	ENTREZID	5824	undirected	Binding
ENTREZID	8504	ENTREZID	224	undirected	Binding
ENTREZID	8504	ENTREZID	91452	undirected	Binding
ENTREZID	8504	ENTREZID	55670	undirected	Binding
ENTREZID	8504	ENTREZID	84896	undirected	Binding
ENTREZID	8504	ENTREZID	54332	undirected	Binding
ENTREZID	8504	ENTREZID	5194	undirected	Binding
ENTREZID	8504	ENTREZID	5827	undirected	Binding
ENTREZID	8504	ENTREZID	225	undirected	Binding
ENTREZID	8504	ENTREZID	51024	undirected	Binding
ENTREZID	8504	ENTREZID	9409	undirected	Binding
ENTREZID	8504	ENTREZID	11264	undirected	Binding
ENTREZID	225	ENTREZID	5824	undirected	Binding
