src_type	src	dest_type	dest	direction	type
ENTREZID	23262	ENTREZID	11165	directed	Control(indirect)
ENTREZID	23262	ENTREZID	170685	directed	Control(indirect)
ENTREZID	23262	ENTREZID	9807	directed	Control(indirect)
ENTREZID	23262	ENTREZID	55190	directed	Control(indirect)
ENTREZID	23262	ENTREZID	117283	directed	Control(indirect)
ENTREZID	23262	ENTREZID	11163	directed	Control(indirect)
ENTREZID	11165	ENTREZID	23262	directed	Control(indirect)
ENTREZID	11165	ENTREZID	9677	directed	Control(indirect)
ENTREZID	11165	ENTREZID	9807	directed	Control(indirect)
ENTREZID	11165	ENTREZID	117283	directed	Control(indirect)
ENTREZID	3705	ENTREZID	9807	directed	Control(indirect)
ENTREZID	3705	ENTREZID	117283	directed	Control(indirect)
ENTREZID	3705	ENTREZID	64768	directed	Control(indirect)
ENTREZID	9677	ENTREZID	11165	directed	Control(indirect)
ENTREZID	9677	ENTREZID	170685	directed	Control(indirect)
ENTREZID	9677	ENTREZID	9807	directed	Control(indirect)
ENTREZID	9677	ENTREZID	55190	directed	Control(indirect)
ENTREZID	9677	ENTREZID	117283	directed	Control(indirect)
ENTREZID	9677	ENTREZID	11163	directed	Control(indirect)
ENTREZID	170685	ENTREZID	23262	directed	Control(indirect)
ENTREZID	170685	ENTREZID	9677	directed	Control(indirect)
ENTREZID	170685	ENTREZID	9807	directed	Control(indirect)
ENTREZID	170685	ENTREZID	117283	directed	Control(indirect)
ENTREZID	9807	ENTREZID	23262	directed	Control(indirect)
ENTREZID	9807	ENTREZID	11165	directed	Control(indirect)
ENTREZID	9807	ENTREZID	9677	directed	Control(indirect)
ENTREZID	9807	ENTREZID	170685	directed	Control(indirect)
ENTREZID	9807	ENTREZID	55190	directed	Control(indirect)
ENTREZID	9807	ENTREZID	11163	directed	Control(indirect)
ENTREZID	55190	ENTREZID	23262	directed	Control(indirect)
ENTREZID	55190	ENTREZID	9677	directed	Control(indirect)
ENTREZID	55190	ENTREZID	9807	directed	Control(indirect)
ENTREZID	55190	ENTREZID	117283	directed	Control(indirect)
ENTREZID	117283	ENTREZID	23262	directed	Control(indirect)
ENTREZID	117283	ENTREZID	11165	directed	Control(indirect)
ENTREZID	117283	ENTREZID	9677	directed	Control(indirect)
ENTREZID	117283	ENTREZID	170685	directed	Control(indirect)
ENTREZID	117283	ENTREZID	55190	directed	Control(indirect)
ENTREZID	117283	ENTREZID	11163	directed	Control(indirect)
ENTREZID	64768	ENTREZID	23262	directed	Control(indirect)
ENTREZID	64768	ENTREZID	9677	directed	Control(indirect)
ENTREZID	64768	ENTREZID	9807	directed	Control(indirect)
ENTREZID	64768	ENTREZID	117283	directed	Control(indirect)
ENTREZID	11163	ENTREZID	23262	directed	Control(indirect)
ENTREZID	11163	ENTREZID	9677	directed	Control(indirect)
ENTREZID	11163	ENTREZID	9807	directed	Control(indirect)
ENTREZID	11163	ENTREZID	117283	directed	Control(indirect)
ENTREZID	11163	ENTREZID	64768	directed	Control(indirect)
