src_type	src	dest_type	dest	direction	type
ENTREZID	240	ENTREZID	241	undirected	Binding
ENTREZID	240	ENTREZID	4056	undirected	Binding
ENTREZID	241	ENTREZID	4056	undirected	Binding
ENTREZID	9261	ENTREZID	240	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	240	ENTREZID	4048	directed	Control(indirect)
ENTREZID	240	ENTREZID	4363	directed	Control(indirect)
ENTREZID	4048	ENTREZID	1580	directed	Control(indirect)
ENTREZID	4048	ENTREZID	8529	directed	Control(indirect)
ENTREZID	4048	ENTREZID	11283	directed	Control(indirect)
ENTREZID	4048	ENTREZID	1579	directed	Control(indirect)
ENTREZID	4048	ENTREZID	4051	directed	Control(indirect)
ENTREZID	4048	ENTREZID	22949	directed	Control(indirect)
ENTREZID	4048	ENTREZID	284541	directed	Control(indirect)
ENTREZID	4048	ENTREZID	126410	directed	Control(indirect)
ENTREZID	4048	ENTREZID	57834	directed	Control(indirect)
ENTREZID	1580	ENTREZID	4048	directed	Control(indirect)
ENTREZID	1580	ENTREZID	22949	directed	Control(indirect)
ENTREZID	2678	ENTREZID	1800	directed	Control(indirect)
ENTREZID	2678	ENTREZID	64174	directed	Control(indirect)
ENTREZID	2678	ENTREZID	64180	directed	Control(indirect)
ENTREZID	241	ENTREZID	4048	directed	Control(indirect)
ENTREZID	241	ENTREZID	4363	directed	Control(indirect)
ENTREZID	4363	ENTREZID	2678	directed	Control(indirect)
ENTREZID	4363	ENTREZID	2687	directed	Control(indirect)
ENTREZID	2687	ENTREZID	1800	directed	Control(indirect)
ENTREZID	2687	ENTREZID	64174	directed	Control(indirect)
ENTREZID	2687	ENTREZID	64180	directed	Control(indirect)
ENTREZID	8529	ENTREZID	4048	directed	Control(indirect)
ENTREZID	8529	ENTREZID	22949	directed	Control(indirect)
ENTREZID	11283	ENTREZID	4048	directed	Control(indirect)
ENTREZID	11283	ENTREZID	22949	directed	Control(indirect)
ENTREZID	1579	ENTREZID	4048	directed	Control(indirect)
ENTREZID	1579	ENTREZID	22949	directed	Control(indirect)
ENTREZID	4051	ENTREZID	4048	directed	Control(indirect)
ENTREZID	4051	ENTREZID	22949	directed	Control(indirect)
ENTREZID	22949	ENTREZID	1580	directed	Control(indirect)
ENTREZID	22949	ENTREZID	8529	directed	Control(indirect)
ENTREZID	22949	ENTREZID	11283	directed	Control(indirect)
ENTREZID	22949	ENTREZID	1579	directed	Control(indirect)
ENTREZID	22949	ENTREZID	4051	directed	Control(indirect)
ENTREZID	22949	ENTREZID	284541	directed	Control(indirect)
ENTREZID	22949	ENTREZID	126410	directed	Control(indirect)
ENTREZID	22949	ENTREZID	57834	directed	Control(indirect)
ENTREZID	4056	ENTREZID	4048	directed	Control(indirect)
ENTREZID	4056	ENTREZID	4363	directed	Control(indirect)
ENTREZID	284541	ENTREZID	4048	directed	Control(indirect)
ENTREZID	284541	ENTREZID	22949	directed	Control(indirect)
ENTREZID	126410	ENTREZID	4048	directed	Control(indirect)
ENTREZID	126410	ENTREZID	22949	directed	Control(indirect)
ENTREZID	57834	ENTREZID	4048	directed	Control(indirect)
ENTREZID	57834	ENTREZID	22949	directed	Control(indirect)
