src_type	src	dest_type	dest	direction	type
ENTREZID	627	ENTREZID	5295	undirected	Binding
ENTREZID	627	ENTREZID	5290	undirected	Binding
ENTREZID	627	ENTREZID	2885	undirected	Binding
ENTREZID	627	ENTREZID	2549	undirected	Binding
ENTREZID	627	ENTREZID	4915	undirected	Binding
ENTREZID	5295	ENTREZID	4909	undirected	Binding
ENTREZID	5295	ENTREZID	5290	undirected	Binding
ENTREZID	5295	ENTREZID	4915	undirected	Binding
ENTREZID	5290	ENTREZID	4909	undirected	Binding
ENTREZID	5290	ENTREZID	4915	undirected	Binding
ENTREZID	2885	ENTREZID	5295	undirected	Binding
ENTREZID	2885	ENTREZID	4909	undirected	Binding
ENTREZID	2885	ENTREZID	5290	undirected	Binding
ENTREZID	2885	ENTREZID	2549	undirected	Binding
ENTREZID	2885	ENTREZID	4915	undirected	Binding
ENTREZID	2549	ENTREZID	5295	undirected	Binding
ENTREZID	2549	ENTREZID	4909	undirected	Binding
ENTREZID	2549	ENTREZID	5290	undirected	Binding
ENTREZID	2549	ENTREZID	4915	undirected	Binding
ENTREZID	4915	ENTREZID	4909	undirected	Binding
