src_type	src	dest_type	dest	direction	type
ENTREZID	337876	ENTREZID	1463	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	337876	ENTREZID	10675	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	337876	ENTREZID	1634	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	337876	ENTREZID	1462	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	337876	ENTREZID	633	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	337876	ENTREZID	1464	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	337876	ENTREZID	63827	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	83539	ENTREZID	1463	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	83539	ENTREZID	10675	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	83539	ENTREZID	1634	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	83539	ENTREZID	1462	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	83539	ENTREZID	633	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	83539	ENTREZID	1464	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	83539	ENTREZID	63827	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51363	ENTREZID	1463	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51363	ENTREZID	10675	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51363	ENTREZID	1634	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51363	ENTREZID	1462	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51363	ENTREZID	633	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51363	ENTREZID	1464	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	51363	ENTREZID	63827	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9469	ENTREZID	1463	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9469	ENTREZID	10675	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9469	ENTREZID	1634	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9469	ENTREZID	1462	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9469	ENTREZID	633	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9469	ENTREZID	1464	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	9469	ENTREZID	63827	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	22856	ENTREZID	1463	directed	Control(Out: ACTIVATION of BiochemicalReaction)
