src_type	src	dest_type	dest	direction	type
ENTREZID	5296	ENTREZID	5155	undirected	Binding
ENTREZID	5296	ENTREZID	5154	undirected	Binding
ENTREZID	5296	ENTREZID	5159	undirected	Binding
ENTREZID	5296	ENTREZID	5156	undirected	Binding
ENTREZID	5296	ENTREZID	5291	undirected	Binding
ENTREZID	5155	ENTREZID	8440	undirected	Binding
ENTREZID	5155	ENTREZID	4893	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5155	ENTREZID	3265	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5155	ENTREZID	3845	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5155	ENTREZID	4690	undirected	Binding
ENTREZID	5155	ENTREZID	5921	undirected	Binding
ENTREZID	5155	ENTREZID	6778	undirected	Binding
ENTREZID	5155	ENTREZID	1398	undirected	Binding
ENTREZID	5155	ENTREZID	1399	undirected	Binding
ENTREZID	5155	ENTREZID	9564	undirected	Binding
ENTREZID	5155	ENTREZID	2889	undirected	Binding
ENTREZID	5155	ENTREZID	2886	undirected	Binding
ENTREZID	5154	ENTREZID	8440	undirected	Binding
ENTREZID	5154	ENTREZID	4893	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5154	ENTREZID	3265	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5154	ENTREZID	3845	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5154	ENTREZID	5155	undirected	Binding
ENTREZID	5154	ENTREZID	4690	undirected	Binding
ENTREZID	5154	ENTREZID	6778	undirected	Binding
ENTREZID	5154	ENTREZID	1398	undirected	Binding
ENTREZID	5154	ENTREZID	1399	undirected	Binding
ENTREZID	5154	ENTREZID	9564	undirected	Binding
ENTREZID	5154	ENTREZID	2889	undirected	Binding
ENTREZID	5154	ENTREZID	2886	undirected	Binding
ENTREZID	5159	ENTREZID	8440	undirected	Binding
ENTREZID	5159	ENTREZID	4893	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5159	ENTREZID	3265	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5159	ENTREZID	3845	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	5159	ENTREZID	5155	undirected	Binding
ENTREZID	5159	ENTREZID	5154	undirected	Binding
ENTREZID	5159	ENTREZID	4690	undirected	Binding
ENTREZID	5159	ENTREZID	5921	undirected	Binding
ENTREZID	5159	ENTREZID	6778	undirected	Binding
ENTREZID	5159	ENTREZID	1398	undirected	Binding
ENTREZID	5159	ENTREZID	1399	undirected	Binding
