src_type	src	dest_type	dest	direction	type
ENTREZID	2243	ENTREZID	2266	undirected	Binding
ENTREZID	2243	ENTREZID	5747	undirected	Binding
ENTREZID	2244	ENTREZID	2243	undirected	Binding
ENTREZID	2244	ENTREZID	2266	undirected	Binding
ENTREZID	2244	ENTREZID	5747	undirected	Binding
ENTREZID	2266	ENTREZID	5747	undirected	Binding
ENTREZID	2335	ENTREZID	5747	undirected	Binding
ENTREZID	7450	ENTREZID	5747	undirected	Binding
ENTREZID	3690	ENTREZID	2243	undirected	Binding
ENTREZID	3690	ENTREZID	2244	undirected	Binding
ENTREZID	3690	ENTREZID	2266	undirected	Binding
ENTREZID	3690	ENTREZID	2335	undirected	Binding
ENTREZID	3690	ENTREZID	7450	undirected	Binding
ENTREZID	3690	ENTREZID	5908	undirected	Binding
ENTREZID	3690	ENTREZID	5906	undirected	Binding
ENTREZID	3690	ENTREZID	5747	undirected	Binding
ENTREZID	3690	ENTREZID	54518	undirected	Binding
ENTREZID	3690	ENTREZID	7094	undirected	Binding
ENTREZID	3674	ENTREZID	2243	undirected	Binding
ENTREZID	3674	ENTREZID	2244	undirected	Binding
ENTREZID	3674	ENTREZID	2266	undirected	Binding
ENTREZID	3674	ENTREZID	2335	undirected	Binding
ENTREZID	3674	ENTREZID	7450	undirected	Binding
ENTREZID	3674	ENTREZID	3690	undirected	Binding
ENTREZID	3674	ENTREZID	5908	undirected	Binding
ENTREZID	3674	ENTREZID	5906	undirected	Binding
ENTREZID	3674	ENTREZID	2885	undirected	Binding
ENTREZID	3674	ENTREZID	5747	undirected	Binding
ENTREZID	3674	ENTREZID	6654	undirected	Binding
ENTREZID	3674	ENTREZID	54518	undirected	Binding
ENTREZID	3674	ENTREZID	7094	undirected	Binding
ENTREZID	6714	ENTREZID	2243	undirected	Binding
ENTREZID	6714	ENTREZID	2244	undirected	Binding
ENTREZID	6714	ENTREZID	2266	undirected	Binding
ENTREZID	6714	ENTREZID	2335	undirected	Binding
ENTREZID	6714	ENTREZID	7450	undirected	Binding
ENTREZID	6714	ENTREZID	3690	undirected	Binding
ENTREZID	6714	ENTREZID	3674	undirected	Binding
ENTREZID	6714	ENTREZID	5908	undirected	Binding
ENTREZID	6714	ENTREZID	5906	undirected	Binding
ENTREZID	6714	ENTREZID	2885	undirected	Binding
ENTREZID	6714	ENTREZID	5747	undirected	Binding
ENTREZID	6714	ENTREZID	6654	undirected	Binding
ENTREZID	6714	ENTREZID	54518	undirected	Binding
ENTREZID	6714	ENTREZID	7094	undirected	Binding
ENTREZID	5908	ENTREZID	2243	undirected	Binding
ENTREZID	5908	ENTREZID	2244	undirected	Binding
ENTREZID	5908	ENTREZID	2266	undirected	Binding
ENTREZID	5908	ENTREZID	2335	undirected	Binding
ENTREZID	5908	ENTREZID	7450	undirected	Binding
ENTREZID	5908	ENTREZID	5747	undirected	Binding
ENTREZID	5908	ENTREZID	54518	undirected	Binding
ENTREZID	5906	ENTREZID	2243	undirected	Binding
ENTREZID	5906	ENTREZID	2244	undirected	Binding
ENTREZID	5906	ENTREZID	2266	undirected	Binding
ENTREZID	5906	ENTREZID	2335	undirected	Binding
ENTREZID	5906	ENTREZID	7450	undirected	Binding
ENTREZID	5906	ENTREZID	5747	undirected	Binding
ENTREZID	5906	ENTREZID	54518	undirected	Binding
ENTREZID	2885	ENTREZID	2243	undirected	Binding
ENTREZID	2885	ENTREZID	2244	undirected	Binding
ENTREZID	2885	ENTREZID	2266	undirected	Binding
ENTREZID	2885	ENTREZID	2335	undirected	Binding
ENTREZID	2885	ENTREZID	7450	undirected	Binding
ENTREZID	2885	ENTREZID	3690	undirected	Binding
ENTREZID	2885	ENTREZID	5908	undirected	Binding
ENTREZID	2885	ENTREZID	5906	undirected	Binding
ENTREZID	2885	ENTREZID	5747	undirected	Binding
ENTREZID	2885	ENTREZID	6654	undirected	Binding
ENTREZID	2885	ENTREZID	54518	undirected	Binding
ENTREZID	2885	ENTREZID	7094	undirected	Binding
ENTREZID	6654	ENTREZID	2243	undirected	Binding
ENTREZID	6654	ENTREZID	2244	undirected	Binding
ENTREZID	6654	ENTREZID	2266	undirected	Binding
ENTREZID	6654	ENTREZID	2335	undirected	Binding
ENTREZID	6654	ENTREZID	7450	undirected	Binding
ENTREZID	6654	ENTREZID	3690	undirected	Binding
ENTREZID	6654	ENTREZID	5908	undirected	Binding
ENTREZID	6654	ENTREZID	5906	undirected	Binding
ENTREZID	6654	ENTREZID	5747	undirected	Binding
ENTREZID	6654	ENTREZID	54518	undirected	Binding
ENTREZID	6654	ENTREZID	7094	undirected	Binding
ENTREZID	54518	ENTREZID	2243	undirected	Binding
ENTREZID	54518	ENTREZID	2244	undirected	Binding
ENTREZID	54518	ENTREZID	2266	undirected	Binding
ENTREZID	54518	ENTREZID	2335	undirected	Binding
ENTREZID	54518	ENTREZID	7450	undirected	Binding
ENTREZID	54518	ENTREZID	5747	undirected	Binding
ENTREZID	7094	ENTREZID	2243	undirected	Binding
ENTREZID	7094	ENTREZID	2244	undirected	Binding
ENTREZID	7094	ENTREZID	2266	undirected	Binding
ENTREZID	7094	ENTREZID	2335	undirected	Binding
ENTREZID	7094	ENTREZID	7450	undirected	Binding
ENTREZID	7094	ENTREZID	5908	undirected	Binding
ENTREZID	7094	ENTREZID	5906	undirected	Binding
ENTREZID	7094	ENTREZID	5747	undirected	Binding
ENTREZID	7094	ENTREZID	54518	undirected	Binding
