src_type	src	dest_type	dest	direction	type
ENTREZID	84639	ENTREZID	8808	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	84639	ENTREZID	3556	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	84639	ENTREZID	27177	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	84639	ENTREZID	56300	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	84639	ENTREZID	27179	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	8808	ENTREZID	84639	undirected	Binding
ENTREZID	8808	ENTREZID	3556	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	8808	ENTREZID	3556	undirected	Binding
ENTREZID	8808	ENTREZID	27177	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	8808	ENTREZID	56300	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	8808	ENTREZID	26525	undirected	Binding
ENTREZID	8808	ENTREZID	27179	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	27177	ENTREZID	8808	undirected	Binding
ENTREZID	27177	ENTREZID	3556	undirected	Binding
ENTREZID	27177	ENTREZID	26525	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	56300	ENTREZID	8808	undirected	Binding
ENTREZID	56300	ENTREZID	3556	undirected	Binding
ENTREZID	56300	ENTREZID	26525	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	26525	ENTREZID	8808	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	26525	ENTREZID	8808	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	26525	ENTREZID	3556	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	26525	ENTREZID	27177	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	26525	ENTREZID	27177	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	26525	ENTREZID	56300	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	26525	ENTREZID	56300	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	26525	ENTREZID	27179	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	26525	ENTREZID	27179	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	27179	ENTREZID	8808	undirected	Binding
ENTREZID	27179	ENTREZID	3556	undirected	Binding
ENTREZID	27179	ENTREZID	26525	directed	Control(In: INHIBITION of BiochemicalReaction)
