src_type	src	dest_type	dest	direction	type
ENTREZID	60496	ENTREZID	2194	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	8884	ENTREZID	51248	undirected	Binding
ENTREZID	5169	ENTREZID	80347	directed	Control(indirect)
ENTREZID	8876	ENTREZID	53354	directed	Control(indirect)
ENTREZID	8876	ENTREZID	80025	directed	Control(indirect)
ENTREZID	8876	ENTREZID	79646	directed	Control(indirect)
ENTREZID	8876	ENTREZID	55229	directed	Control(indirect)
ENTREZID	8875	ENTREZID	53354	directed	Control(indirect)
ENTREZID	8875	ENTREZID	80025	directed	Control(indirect)
ENTREZID	8875	ENTREZID	79646	directed	Control(indirect)
ENTREZID	8875	ENTREZID	55229	directed	Control(indirect)
ENTREZID	5167	ENTREZID	80347	directed	Control(indirect)
ENTREZID	80347	ENTREZID	8034	directed	Control(indirect)
ENTREZID	5168	ENTREZID	80347	directed	Control(indirect)
ENTREZID	51248	ENTREZID	53354	directed	Control(indirect)
ENTREZID	51248	ENTREZID	80025	directed	Control(indirect)
ENTREZID	51248	ENTREZID	79646	directed	Control(indirect)
ENTREZID	51248	ENTREZID	55229	directed	Control(indirect)
ENTREZID	53354	ENTREZID	79717	directed	Control(indirect)
ENTREZID	60490	ENTREZID	80347	directed	Control(indirect)
ENTREZID	80025	ENTREZID	79717	directed	Control(indirect)
ENTREZID	79646	ENTREZID	79717	directed	Control(indirect)
ENTREZID	79717	ENTREZID	60490	directed	Control(indirect)
ENTREZID	55229	ENTREZID	79717	directed	Control(indirect)
ENTREZID	8884	ENTREZID	53354	directed	Control(indirect)
ENTREZID	8884	ENTREZID	80025	directed	Control(indirect)
ENTREZID	8884	ENTREZID	79646	directed	Control(indirect)
ENTREZID	8884	ENTREZID	55229	directed	Control(indirect)
