src_type	src	dest_type	dest	direction	type
ENTREZID	7099	ENTREZID	8772	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	7099	ENTREZID	841	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	7099	ENTREZID	353376	undirected	Binding
ENTREZID	7099	ENTREZID	100302736	undirected	Binding
ENTREZID	7099	ENTREZID	148022	undirected	Binding
ENTREZID	7099	ENTREZID	11035	undirected	Binding
ENTREZID	7099	ENTREZID	23643	undirected	Binding
ENTREZID	929	ENTREZID	7099	undirected	Binding
ENTREZID	929	ENTREZID	8772	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	929	ENTREZID	841	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	929	ENTREZID	353376	undirected	Binding
ENTREZID	929	ENTREZID	100302736	undirected	Binding
ENTREZID	929	ENTREZID	148022	undirected	Binding
ENTREZID	929	ENTREZID	11035	undirected	Binding
ENTREZID	929	ENTREZID	23643	undirected	Binding
ENTREZID	8772	ENTREZID	7099	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	8772	ENTREZID	7099	undirected	Binding
ENTREZID	8772	ENTREZID	929	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	8772	ENTREZID	929	undirected	Binding
ENTREZID	8772	ENTREZID	8737	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	8772	ENTREZID	841	undirected	Binding
ENTREZID	8772	ENTREZID	353376	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	8772	ENTREZID	100302736	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	8772	ENTREZID	353376	undirected	Binding
ENTREZID	8772	ENTREZID	100302736	undirected	Binding
ENTREZID	8772	ENTREZID	148022	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	8772	ENTREZID	148022	undirected	Binding
ENTREZID	8772	ENTREZID	23643	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	8772	ENTREZID	23643	undirected	Binding
ENTREZID	8737	ENTREZID	7099	undirected	Binding
ENTREZID	8737	ENTREZID	929	undirected	Binding
ENTREZID	8737	ENTREZID	8772	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	8737	ENTREZID	8772	undirected	Binding
ENTREZID	8737	ENTREZID	841	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	8737	ENTREZID	841	undirected	Binding
ENTREZID	8737	ENTREZID	353376	undirected	Binding
ENTREZID	8737	ENTREZID	100302736	undirected	Binding
ENTREZID	8737	ENTREZID	148022	undirected	Binding
ENTREZID	8737	ENTREZID	11035	undirected	Binding
ENTREZID	8737	ENTREZID	23643	undirected	Binding
ENTREZID	841	ENTREZID	7099	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	841	ENTREZID	7099	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	841	ENTREZID	7099	undirected	Binding
ENTREZID	841	ENTREZID	929	directed	Control(In: INHIBITION of BiochemicalReaction)
ENTREZID	841	ENTREZID	929	directed	Control(In: ACTIVATION of BiochemicalReaction)
ENTREZID	841	ENTREZID	929	undirected	Binding
ENTREZID	841	ENTREZID	8772	directed	Control(In: ACTIVATION of BiochemicalReaction)
