src_type	src	dest_type	dest	direction	type
ENTREZID	7003	ENTREZID	1490	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	7003	ENTREZID	10413	undirected	Binding
ENTREZID	7003	ENTREZID	864	undirected	Binding
ENTREZID	10413	ENTREZID	1490	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	10413	ENTREZID	864	undirected	Binding
ENTREZID	864	ENTREZID	7003	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	864	ENTREZID	10413	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	864	ENTREZID	7004	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	864	ENTREZID	8463	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	864	ENTREZID	7005	directed	Control(Out: INHIBITION of BiochemicalReaction)
ENTREZID	7004	ENTREZID	1490	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	7004	ENTREZID	10413	undirected	Binding
ENTREZID	7004	ENTREZID	864	undirected	Binding
ENTREZID	8463	ENTREZID	1490	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	8463	ENTREZID	10413	undirected	Binding
ENTREZID	8463	ENTREZID	864	undirected	Binding
ENTREZID	7005	ENTREZID	1490	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	7005	ENTREZID	10413	undirected	Binding
ENTREZID	7005	ENTREZID	864	undirected	Binding
ENTREZID	25937	ENTREZID	7003	undirected	Binding
ENTREZID	25937	ENTREZID	1490	directed	Control(Out: ACTIVATION of BiochemicalReaction)
ENTREZID	25937	ENTREZID	7004	undirected	Binding
ENTREZID	25937	ENTREZID	8463	undirected	Binding
ENTREZID	25937	ENTREZID	7005	undirected	Binding
