src_type	src	dest_type	dest	direction	type
ENTREZID	30008	ENTREZID	7448	undirected	Binding
ENTREZID	30008	ENTREZID	4236	undirected	Binding
ENTREZID	30008	ENTREZID	4238	undirected	Binding
ENTREZID	30008	ENTREZID	4239	undirected	Binding
ENTREZID	7040	ENTREZID	3690	undirected	Binding
ENTREZID	7040	ENTREZID	3688	undirected	Binding
ENTREZID	7040	ENTREZID	3685	undirected	Binding
ENTREZID	7040	ENTREZID	3693	undirected	Binding
ENTREZID	7040	ENTREZID	3694	undirected	Binding
ENTREZID	7040	ENTREZID	3696	undirected	Binding
ENTREZID	7040	ENTREZID	8516	undirected	Binding
ENTREZID	7040	ENTREZID	4052	undirected	Binding
ENTREZID	7040	ENTREZID	8425	undirected	Binding
ENTREZID	7040	ENTREZID	4054	undirected	Binding
ENTREZID	3690	ENTREZID	3685	undirected	Binding
ENTREZID	3690	ENTREZID	7043	undirected	Binding
ENTREZID	3688	ENTREZID	3685	undirected	Binding
ENTREZID	3688	ENTREZID	7043	undirected	Binding
ENTREZID	3688	ENTREZID	8516	undirected	Binding
ENTREZID	3685	ENTREZID	3694	undirected	Binding
ENTREZID	3685	ENTREZID	3696	undirected	Binding
ENTREZID	7043	ENTREZID	3685	undirected	Binding
ENTREZID	7043	ENTREZID	3694	undirected	Binding
ENTREZID	7043	ENTREZID	3696	undirected	Binding
ENTREZID	7043	ENTREZID	4052	undirected	Binding
ENTREZID	7043	ENTREZID	4054	undirected	Binding
ENTREZID	3693	ENTREZID	3685	undirected	Binding
ENTREZID	3693	ENTREZID	7043	undirected	Binding
ENTREZID	2192	ENTREZID	7448	undirected	Binding
ENTREZID	2192	ENTREZID	4236	undirected	Binding
ENTREZID	2192	ENTREZID	4238	undirected	Binding
ENTREZID	2192	ENTREZID	4239	undirected	Binding
ENTREZID	4237	ENTREZID	30008	undirected	Binding
ENTREZID	4237	ENTREZID	7448	undirected	Binding
ENTREZID	4237	ENTREZID	2192	undirected	Binding
ENTREZID	4237	ENTREZID	4236	undirected	Binding
ENTREZID	4237	ENTREZID	4238	undirected	Binding
ENTREZID	4237	ENTREZID	4239	undirected	Binding
ENTREZID	4237	ENTREZID	2199	undirected	Binding
ENTREZID	4237	ENTREZID	2202	undirected	Binding
ENTREZID	4237	ENTREZID	10516	undirected	Binding
ENTREZID	7042	ENTREZID	4052	undirected	Binding
ENTREZID	7042	ENTREZID	4054	undirected	Binding
ENTREZID	2199	ENTREZID	7448	undirected	Binding
ENTREZID	2199	ENTREZID	4236	undirected	Binding
ENTREZID	2199	ENTREZID	4238	undirected	Binding
ENTREZID	2199	ENTREZID	4239	undirected	Binding
ENTREZID	2202	ENTREZID	7448	undirected	Binding
ENTREZID	2202	ENTREZID	4236	undirected	Binding
ENTREZID	2202	ENTREZID	4238	undirected	Binding
ENTREZID	2202	ENTREZID	4239	undirected	Binding
ENTREZID	8076	ENTREZID	30008	undirected	Binding
ENTREZID	8076	ENTREZID	7448	undirected	Binding
ENTREZID	8076	ENTREZID	2192	undirected	Binding
ENTREZID	8076	ENTREZID	4236	undirected	Binding
ENTREZID	8076	ENTREZID	4238	undirected	Binding
ENTREZID	8076	ENTREZID	4239	undirected	Binding
ENTREZID	8076	ENTREZID	2199	undirected	Binding
ENTREZID	8076	ENTREZID	2202	undirected	Binding
ENTREZID	8076	ENTREZID	10516	undirected	Binding
ENTREZID	10516	ENTREZID	7448	undirected	Binding
ENTREZID	10516	ENTREZID	4236	undirected	Binding
ENTREZID	10516	ENTREZID	4238	undirected	Binding
ENTREZID	10516	ENTREZID	4239	undirected	Binding
