src_type	src	dest_type	dest	direction	type
ENTREZID	9814	ENTREZID	80184	undirected	Binding
ENTREZID	9814	ENTREZID	8636	undirected	Binding
ENTREZID	9814	ENTREZID	23354	undirected	Binding
ENTREZID	9814	ENTREZID	22995	undirected	Binding
ENTREZID	9814	ENTREZID	4751	undirected	Binding
ENTREZID	9814	ENTREZID	5108	undirected	Binding
ENTREZID	9814	ENTREZID	4957	undirected	Binding
ENTREZID	9814	ENTREZID	84131	undirected	Binding
ENTREZID	9814	ENTREZID	79441	undirected	Binding
ENTREZID	9814	ENTREZID	54801	undirected	Binding
ENTREZID	9814	ENTREZID	9702	undirected	Binding
ENTREZID	9814	ENTREZID	80321	undirected	Binding
ENTREZID	9814	ENTREZID	79959	undirected	Binding
ENTREZID	9814	ENTREZID	55125	undirected	Binding
ENTREZID	9814	ENTREZID	115106	undirected	Binding
ENTREZID	9814	ENTREZID	55559	undirected	Binding
ENTREZID	9814	ENTREZID	93323	undirected	Binding
ENTREZID	9814	ENTREZID	11190	undirected	Binding
ENTREZID	9814	ENTREZID	95681	undirected	Binding
ENTREZID	9814	ENTREZID	54930	undirected	Binding
ENTREZID	9814	ENTREZID	55142	undirected	Binding
ENTREZID	9814	ENTREZID	55722	undirected	Binding
ENTREZID	9814	ENTREZID	22994	undirected	Binding
ENTREZID	10733	ENTREZID	9814	undirected	Binding
ENTREZID	10733	ENTREZID	80184	undirected	Binding
ENTREZID	10733	ENTREZID	8636	undirected	Binding
ENTREZID	10733	ENTREZID	23354	undirected	Binding
ENTREZID	10733	ENTREZID	22995	undirected	Binding
ENTREZID	10733	ENTREZID	4751	undirected	Binding
ENTREZID	10733	ENTREZID	5108	undirected	Binding
ENTREZID	10733	ENTREZID	4957	undirected	Binding
ENTREZID	10733	ENTREZID	84131	undirected	Binding
ENTREZID	10733	ENTREZID	9662	undirected	Binding
ENTREZID	10733	ENTREZID	79441	undirected	Binding
ENTREZID	10733	ENTREZID	54801	undirected	Binding
ENTREZID	10733	ENTREZID	9702	undirected	Binding
ENTREZID	10733	ENTREZID	80321	undirected	Binding
ENTREZID	10733	ENTREZID	79959	undirected	Binding
ENTREZID	10733	ENTREZID	7840	undirected	Binding
ENTREZID	10733	ENTREZID	55125	undirected	Binding
ENTREZID	10733	ENTREZID	115106	undirected	Binding
ENTREZID	10733	ENTREZID	55559	undirected	Binding
ENTREZID	10733	ENTREZID	93323	undirected	Binding
ENTREZID	10733	ENTREZID	11190	undirected	Binding
