src_type	src	dest_type	dest	direction	type
ENTREZID	30061	ENTREZID	1356	undirected	Binding
ENTREZID	30061	ENTREZID	9843	undirected	Binding
ENTREZID	1356	ENTREZID	4891	directed	Control(indirect)
ENTREZID	4891	ENTREZID	1356	directed	Control(indirect)
ENTREZID	4891	ENTREZID	6556	directed	Control(indirect)
ENTREZID	4891	ENTREZID	9843	directed	Control(indirect)
ENTREZID	4891	ENTREZID	30061	directed	Control(indirect)
ENTREZID	25800	ENTREZID	6556	directed	Control(indirect)
ENTREZID	25800	ENTREZID	55676	directed	Control(indirect)
ENTREZID	25800	ENTREZID	169026	directed	Control(indirect)
ENTREZID	25800	ENTREZID	148867	directed	Control(indirect)
ENTREZID	25800	ENTREZID	64924	directed	Control(indirect)
ENTREZID	25800	ENTREZID	7781	directed	Control(indirect)
ENTREZID	25800	ENTREZID	7780	directed	Control(indirect)
ENTREZID	25800	ENTREZID	7780	directed	Control(indirect)
ENTREZID	25800	ENTREZID	7779	directed	Control(indirect)
ENTREZID	23516	ENTREZID	6556	directed	Control(indirect)
ENTREZID	23516	ENTREZID	55676	directed	Control(indirect)
ENTREZID	23516	ENTREZID	169026	directed	Control(indirect)
ENTREZID	23516	ENTREZID	148867	directed	Control(indirect)
ENTREZID	23516	ENTREZID	64924	directed	Control(indirect)
ENTREZID	23516	ENTREZID	7781	directed	Control(indirect)
ENTREZID	23516	ENTREZID	7780	directed	Control(indirect)
ENTREZID	23516	ENTREZID	7780	directed	Control(indirect)
ENTREZID	23516	ENTREZID	7779	directed	Control(indirect)
ENTREZID	55630	ENTREZID	6556	directed	Control(indirect)
ENTREZID	55630	ENTREZID	55676	directed	Control(indirect)
ENTREZID	55630	ENTREZID	169026	directed	Control(indirect)
ENTREZID	55630	ENTREZID	148867	directed	Control(indirect)
ENTREZID	55630	ENTREZID	64924	directed	Control(indirect)
ENTREZID	55630	ENTREZID	7781	directed	Control(indirect)
ENTREZID	55630	ENTREZID	7780	directed	Control(indirect)
ENTREZID	55630	ENTREZID	7780	directed	Control(indirect)
ENTREZID	55630	ENTREZID	7779	directed	Control(indirect)
ENTREZID	283375	ENTREZID	6556	directed	Control(indirect)
ENTREZID	283375	ENTREZID	55676	directed	Control(indirect)
ENTREZID	283375	ENTREZID	169026	directed	Control(indirect)
ENTREZID	283375	ENTREZID	148867	directed	Control(indirect)
ENTREZID	283375	ENTREZID	64924	directed	Control(indirect)
ENTREZID	283375	ENTREZID	7781	directed	Control(indirect)
ENTREZID	283375	ENTREZID	7780	directed	Control(indirect)
ENTREZID	283375	ENTREZID	7780	directed	Control(indirect)
ENTREZID	283375	ENTREZID	7779	directed	Control(indirect)
ENTREZID	7922	ENTREZID	6556	directed	Control(indirect)
ENTREZID	7922	ENTREZID	55676	directed	Control(indirect)
ENTREZID	7922	ENTREZID	169026	directed	Control(indirect)
ENTREZID	7922	ENTREZID	148867	directed	Control(indirect)
ENTREZID	7922	ENTREZID	64924	directed	Control(indirect)
ENTREZID	7922	ENTREZID	7781	directed	Control(indirect)
ENTREZID	7922	ENTREZID	7780	directed	Control(indirect)
ENTREZID	7922	ENTREZID	7780	directed	Control(indirect)
ENTREZID	7922	ENTREZID	7779	directed	Control(indirect)
ENTREZID	9843	ENTREZID	4891	directed	Control(indirect)
ENTREZID	29985	ENTREZID	6556	directed	Control(indirect)
ENTREZID	29985	ENTREZID	55676	directed	Control(indirect)
ENTREZID	29985	ENTREZID	169026	directed	Control(indirect)
ENTREZID	29985	ENTREZID	148867	directed	Control(indirect)
ENTREZID	29985	ENTREZID	64924	directed	Control(indirect)
ENTREZID	29985	ENTREZID	7781	directed	Control(indirect)
ENTREZID	29985	ENTREZID	7780	directed	Control(indirect)
ENTREZID	29985	ENTREZID	7780	directed	Control(indirect)
ENTREZID	29985	ENTREZID	7779	directed	Control(indirect)
ENTREZID	64116	ENTREZID	6556	directed	Control(indirect)
ENTREZID	64116	ENTREZID	55676	directed	Control(indirect)
ENTREZID	64116	ENTREZID	169026	directed	Control(indirect)
ENTREZID	64116	ENTREZID	148867	directed	Control(indirect)
ENTREZID	64116	ENTREZID	64924	directed	Control(indirect)
ENTREZID	64116	ENTREZID	7781	directed	Control(indirect)
ENTREZID	64116	ENTREZID	7780	directed	Control(indirect)
ENTREZID	64116	ENTREZID	7780	directed	Control(indirect)
ENTREZID	64116	ENTREZID	7779	directed	Control(indirect)
ENTREZID	30061	ENTREZID	4891	directed	Control(indirect)
ENTREZID	29986	ENTREZID	6556	directed	Control(indirect)
ENTREZID	29986	ENTREZID	55676	directed	Control(indirect)
ENTREZID	29986	ENTREZID	169026	directed	Control(indirect)
ENTREZID	29986	ENTREZID	148867	directed	Control(indirect)
ENTREZID	29986	ENTREZID	64924	directed	Control(indirect)
ENTREZID	29986	ENTREZID	7781	directed	Control(indirect)
ENTREZID	29986	ENTREZID	7780	directed	Control(indirect)
ENTREZID	29986	ENTREZID	7780	directed	Control(indirect)
ENTREZID	29986	ENTREZID	7779	directed	Control(indirect)
ENTREZID	27173	ENTREZID	6556	directed	Control(indirect)
ENTREZID	27173	ENTREZID	55676	directed	Control(indirect)
ENTREZID	27173	ENTREZID	169026	directed	Control(indirect)
ENTREZID	27173	ENTREZID	148867	directed	Control(indirect)
ENTREZID	27173	ENTREZID	64924	directed	Control(indirect)
ENTREZID	27173	ENTREZID	7781	directed	Control(indirect)
ENTREZID	27173	ENTREZID	7780	directed	Control(indirect)
ENTREZID	27173	ENTREZID	7780	directed	Control(indirect)
ENTREZID	27173	ENTREZID	7779	directed	Control(indirect)
ENTREZID	57181	ENTREZID	6556	directed	Control(indirect)
ENTREZID	57181	ENTREZID	55676	directed	Control(indirect)
ENTREZID	57181	ENTREZID	169026	directed	Control(indirect)
ENTREZID	57181	ENTREZID	148867	directed	Control(indirect)
ENTREZID	57181	ENTREZID	64924	directed	Control(indirect)
ENTREZID	57181	ENTREZID	7781	directed	Control(indirect)
ENTREZID	57181	ENTREZID	7780	directed	Control(indirect)
