src_type	src	dest_type	dest	direction	type
ENTREZID	8604	ENTREZID	440	directed	Control(indirect)
ENTREZID	8604	ENTREZID	2805	directed	Control(indirect)
ENTREZID	8604	ENTREZID	339896	directed	Control(indirect)
ENTREZID	440	ENTREZID	8604	directed	Control(indirect)
ENTREZID	440	ENTREZID	2805	directed	Control(indirect)
ENTREZID	440	ENTREZID	374569	directed	Control(indirect)
ENTREZID	440	ENTREZID	10165	directed	Control(indirect)
ENTREZID	2805	ENTREZID	8604	directed	Control(indirect)
ENTREZID	2805	ENTREZID	440	directed	Control(indirect)
ENTREZID	2805	ENTREZID	339896	directed	Control(indirect)
ENTREZID	2805	ENTREZID	10165	directed	Control(indirect)
ENTREZID	443	ENTREZID	440	directed	Control(indirect)
ENTREZID	443	ENTREZID	2805	directed	Control(indirect)
ENTREZID	443	ENTREZID	339896	directed	Control(indirect)
ENTREZID	2346	ENTREZID	8604	directed	Control(indirect)
ENTREZID	2346	ENTREZID	2805	directed	Control(indirect)
ENTREZID	2346	ENTREZID	10165	directed	Control(indirect)
ENTREZID	374569	ENTREZID	440	directed	Control(indirect)
ENTREZID	374569	ENTREZID	2805	directed	Control(indirect)
ENTREZID	374569	ENTREZID	339896	directed	Control(indirect)
ENTREZID	339983	ENTREZID	443	directed	Control(indirect)
ENTREZID	219595	ENTREZID	8604	directed	Control(indirect)
ENTREZID	219595	ENTREZID	2805	directed	Control(indirect)
ENTREZID	219595	ENTREZID	10165	directed	Control(indirect)
ENTREZID	10165	ENTREZID	440	directed	Control(indirect)
ENTREZID	10165	ENTREZID	2805	directed	Control(indirect)
ENTREZID	10165	ENTREZID	339896	directed	Control(indirect)
ENTREZID	10003	ENTREZID	8604	directed	Control(indirect)
ENTREZID	10003	ENTREZID	2805	directed	Control(indirect)
ENTREZID	10003	ENTREZID	10165	directed	Control(indirect)
